,date,open,high,low,close,volume
346458,2020-12-28 00:00:00,685.1,690.18,684.59,690.18,4802.27826
346488,2020-12-27 23:30:00,695.16,697.84,695.1,697.72,1564.30783
346518,2020-12-27 23:00:00,687.44,687.65,686.28,686.3,896.77958
346548,2020-12-27 22:30:00,680.62,680.68,679.64,679.89,346.07951
346578,2020-12-27 22:00:00,678.67,679.11,676.76,678.74,856.39133
346608,2020-12-27 21:30:00,669.84,674.77,669.08,674.41,1427.12299
346638,2020-12-27 21:00:00,673.28,678.09,672.31,677.59,3817.96986
346668,2020-12-27 20:30:00,697.94,700.77,697.94,700.72,1090.68387
346698,2020-12-27 20:00:00,705.86,705.99,703.86,704.42,2302.77923
346728,2020-12-27 19:30:00,697.24,698.57,697.24,698.13,326.88018
346758,2020-12-27 19:00:00,693.62,694.64,692.13,694.02,1008.61173
346788,2020-12-27 18:30:00,693.02,693.02,692.06,692.78,510.03962
346818,2020-12-27 18:00:00,689.98,690.61,688.7,690.61,1291.67772
346848,2020-12-27 17:30:00,689.85,690.23,688.06,688.16,624.39165
346878,2020-12-27 17:00:00,696.43,696.62,693.99,694.58,1482.67096
346908,2020-12-27 16:30:00,702.51,703.71,698.87,699.38,4444.5793
346938,2020-12-27 16:00:00,697.74,699.8,696.05,699.37,6176.91021
346968,2020-12-27 15:30:00,684.83,689.43,684.69,689.09,2500.9872
346998,2020-12-27 15:00:00,685.15,689.13,685.14,689.12,4873.92095
347028,2020-12-27 14:30:00,673.12,677.55,672.92,676.78,5447.29744
347058,2020-12-27 14:00:00,648.67,648.87,646.81,648.72,1650.93952
347088,2020-12-27 13:30:00,635.17,635.17,633.53,634.03,657.07108
347118,2020-12-27 13:00:00,634.69,636.4,634.61,636.18,1189.05435
347148,2020-12-27 12:30:00,631.16,631.16,629.47,630.07,1471.76316
347178,2020-12-27 12:00:00,638.77,638.78,636.32,636.85,1535.80489
347208,2020-12-27 11:30:00,645.91,646.54,645.91,646.13,828.08826
347238,2020-12-27 11:00:00,646.61,646.61,645.4,645.51,399.32597
347268,2020-12-27 10:30:00,644.82,644.99,643.93,644.18,551.63302
347298,2020-12-27 10:00:00,647.42,647.46,646.53,647.11,570.34402
347328,2020-12-27 09:30:00,647.2,647.69,647.11,647.11,276.71867
347358,2020-12-27 09:00:00,644.2,645.5,640.23,640.54,4085.57085
347388,2020-12-27 08:30:00,647.78,648.07,647.06,647.65,614.5561
347418,2020-12-27 08:00:00,650.07,651.94,650.07,651.21,1235.46408
347448,2020-12-27 07:30:00,651.99,653.12,651.65,653.12,500.92013
347478,2020-12-27 07:00:00,651.84,653.0,651.8,652.26,785.7242
347508,2020-12-27 06:30:00,650.66,651.5,649.81,651.28,922.16911
347538,2020-12-27 06:00:00,645.95,647.5,645.95,647.5,755.3167
347568,2020-12-27 05:30:00,646.3,646.85,646.27,646.27,169.70304
347598,2020-12-27 05:00:00,643.67,643.79,643.2,643.65,309.5037
347628,2020-12-27 04:30:00,645.11,645.39,644.48,644.59,608.08289
347658,2020-12-27 04:00:00,643.32,644.68,643.29,644.68,364.45487
347688,2020-12-27 03:30:00,645.01,645.01,644.47,644.55,706.32256
347718,2020-12-27 03:00:00,645.75,647.01,645.71,646.62,1642.57683
347748,2020-12-27 02:30:00,651.49,651.84,650.42,650.94,727.28226
347778,2020-12-27 02:00:00,641.51,641.51,640.28,640.6,436.57072
347808,2020-12-27 01:30:00,642.4,643.36,641.84,642.83,585.6652
347838,2020-12-27 01:00:00,638.25,639.0,638.06,638.47,615.29004
347868,2020-12-27 00:30:00,640.74,641.85,640.69,641.84,968.11573
347898,2020-12-27 00:00:00,637.44,639.13,637.09,638.92,2432.2011
347928,2020-12-26 23:30:00,635.9,636.33,635.81,636.02,211.60131
347958,2020-12-26 23:00:00,634.07,634.87,633.67,634.69,336.28397
347988,2020-12-26 22:30:00,637.76,638.32,635.61,636.2,779.37564
348018,2020-12-26 22:00:00,647.39,648.0,647.26,647.8,501.24456
348048,2020-12-26 21:30:00,649.55,649.85,648.32,648.78,569.14145
348078,2020-12-26 21:00:00,648.63,649.41,647.76,648.4,1155.05561
348108,2020-12-26 20:30:00,646.05,646.81,644.89,646.64,904.99699
348138,2020-12-26 20:00:00,645.06,646.54,645.06,646.29,605.9736
348168,2020-12-26 19:30:00,643.91,644.29,643.91,644.04,270.35808
348198,2020-12-26 19:00:00,641.66,642.51,641.66,642.22,879.39008
348228,2020-12-26 18:30:00,641.48,641.8,640.94,641.72,663.57308
348258,2020-12-26 18:00:00,643.43,644.31,643.34,643.74,474.68432
348288,2020-12-26 17:30:00,643.0,644.04,642.98,643.62,868.68695
348318,2020-12-26 17:00:00,647.64,648.7,647.64,647.75,1632.3749
348348,2020-12-26 16:30:00,643.49,643.96,642.22,643.02,2072.1526
348378,2020-12-26 16:00:00,628.51,629.07,627.67,628.13,1658.03258
348408,2020-12-26 15:30:00,628.4,629.22,628.2,628.33,1717.79612
348438,2020-12-26 15:00:00,629.92,630.98,629.92,630.23,836.66009
348468,2020-12-26 14:30:00,629.49,629.82,628.55,628.63,581.03077
348498,2020-12-26 14:00:00,623.26,623.94,623.25,623.86,418.90312
348528,2020-12-26 13:30:00,622.1,622.94,622.02,622.4,279.72803
348558,2020-12-26 13:00:00,624.52,625.79,624.52,625.69,309.53961
348588,2020-12-26 12:30:00,622.45,622.45,620.05,620.4,635.56829
348618,2020-12-26 12:00:00,622.69,624.2,622.39,624.12,644.54392
348648,2020-12-26 11:30:00,621.4,621.4,620.5,620.5,380.75314
348678,2020-12-26 11:00:00,619.15,620.44,618.91,620.37,653.4777
348708,2020-12-26 10:30:00,622.78,622.79,622.03,622.22,204.26438
348738,2020-12-26 10:00:00,622.76,623.21,622.76,623.21,242.26525
348768,2020-12-26 09:30:00,619.99,621.73,619.65,621.04,1258.8122
348798,2020-12-26 09:00:00,627.6,627.79,626.66,626.89,509.65812
348828,2020-12-26 08:30:00,629.43,629.64,629.16,629.57,419.1426
348858,2020-12-26 08:00:00,624.95,624.95,623.86,624.04,499.32735
348888,2020-12-26 07:30:00,628.4,628.68,628.1,628.1,402.74459
348918,2020-12-26 07:00:00,628.84,629.0,628.6,628.6,126.24042
348948,2020-12-26 06:30:00,627.17,627.17,626.26,626.37,418.11529
348978,2020-12-26 06:00:00,626.5,626.64,625.1,625.24,846.74228
349008,2020-12-26 05:30:00,628.28,628.55,627.66,628.53,814.47041
349038,2020-12-26 05:00:00,630.15,631.14,630.15,630.89,468.36856
349068,2020-12-26 04:30:00,632.79,633.5,632.79,633.5,562.11326
349098,2020-12-26 04:00:00,633.9,634.59,632.32,632.45,990.92836
349128,2020-12-26 03:30:00,631.93,632.6,631.53,632.57,520.95328
349158,2020-12-26 03:00:00,626.24,626.9,626.01,626.83,450.37317
349188,2020-12-26 02:30:00,627.23,627.73,626.27,627.59,829.24014
349218,2020-12-26 02:00:00,627.55,628.4,627.55,628.14,599.89961
349248,2020-12-26 01:30:00,622.89,623.29,622.75,622.94,360.35381
349278,2020-12-26 01:00:00,625.17,625.27,624.12,624.48,719.06912
349308,2020-12-26 00:30:00,627.01,627.01,625.55,625.92,468.65172
349338,2020-12-26 00:00:00,626.78,627.92,626.78,627.92,946.84472
349368,2020-12-25 23:30:00,625.51,626.49,625.5,625.88,1160.83965
349398,2020-12-25 23:00:00,622.19,622.2,621.7,621.8,268.02617
349428,2020-12-25 22:30:00,622.12,622.2,621.88,621.98,95.18496
349458,2020-12-25 22:00:00,618.94,619.04,618.02,618.03,136.13874
349488,2020-12-25 21:30:00,617.78,617.97,617.47,617.61,192.65071
349518,2020-12-25 21:00:00,620.53,621.19,619.95,621.12,418.04684
349548,2020-12-25 20:30:00,617.58,617.58,617.0,617.22,192.76383
349578,2020-12-25 20:00:00,619.34,619.92,618.61,618.67,847.0458
349608,2020-12-25 19:30:00,616.3,616.82,616.3,616.66,204.54641
349638,2020-12-25 19:00:00,617.8,618.97,617.62,617.7,851.30337
349668,2020-12-25 18:30:00,615.76,615.76,614.58,614.59,274.85607
349698,2020-12-25 18:00:00,615.27,615.32,613.88,613.88,1567.34845
349728,2020-12-25 17:30:00,614.93,615.28,614.04,614.65,457.45544
349758,2020-12-25 17:00:00,613.16,613.25,609.28,611.29,4104.85343
349788,2020-12-25 16:30:00,623.24,623.76,622.36,622.36,517.6874
349818,2020-12-25 16:00:00,613.42,617.67,613.14,617.05,2707.22741
349848,2020-12-25 15:30:00,620.09,620.81,619.89,620.41,234.24571
349878,2020-12-25 15:00:00,618.79,619.6,618.42,619.38,948.11196
349908,2020-12-25 14:30:00,628.81,628.85,627.93,628.23,807.14622
349938,2020-12-25 14:00:00,628.33,629.07,628.32,628.71,413.84633
349968,2020-12-25 13:30:00,628.52,628.92,628.52,628.73,375.28159
349998,2020-12-25 13:00:00,625.26,626.37,625.26,626.1,791.75965
350028,2020-12-25 12:30:00,626.74,628.08,626.74,627.91,302.52123
350058,2020-12-25 12:00:00,629.53,631.33,629.46,630.86,1350.88115
350088,2020-12-25 11:30:00,629.91,631.0,629.18,630.89,5543.16588
350118,2020-12-25 11:00:00,625.89,626.43,624.61,624.97,899.33053
350148,2020-12-25 10:30:00,623.22,623.73,623.03,623.03,523.64841
350178,2020-12-25 10:00:00,623.46,623.78,622.57,622.89,616.84499
350208,2020-12-25 09:30:00,619.68,619.79,619.18,619.72,1397.51067
350238,2020-12-25 09:00:00,617.01,618.17,617.01,617.3,610.71856
350268,2020-12-25 08:30:00,619.48,620.86,619.48,619.99,2166.05014
350298,2020-12-25 08:00:00,612.98,613.34,612.97,613.27,446.32277
350328,2020-12-25 07:30:00,609.79,609.99,609.59,609.72,327.06848
350358,2020-12-25 07:00:00,613.87,613.9,612.62,613.53,752.94471
350388,2020-12-25 06:30:00,611.2,612.81,611.2,612.69,767.91239
350418,2020-12-25 06:00:00,609.31,610.12,608.84,610.05,577.68735
350448,2020-12-25 05:30:00,608.25,608.25,607.85,607.96,208.99734
350478,2020-12-25 05:00:00,609.37,609.6,609.22,609.25,202.34852
350508,2020-12-25 04:30:00,608.37,608.73,607.94,608.5,255.68178
350538,2020-12-25 04:00:00,605.92,606.26,605.92,606.07,176.97406
350568,2020-12-25 03:30:00,607.66,608.98,607.6,608.94,310.15185
350598,2020-12-25 03:00:00,611.64,611.64,608.31,608.85,1402.13864
350628,2020-12-25 01:30:00,611.42,612.23,611.42,611.9,875.65752
350658,2020-12-25 01:00:00,611.91,611.91,610.99,611.11,440.69704
350688,2020-12-25 00:30:00,609.73,610.34,609.31,609.97,360.07937
350718,2020-12-25 00:00:00,612.31,613.98,612.31,613.31,1626.1851
350748,2020-12-24 23:30:00,611.3,611.61,610.43,611.32,963.69951
350778,2020-12-24 23:00:00,612.54,612.62,608.66,610.71,2651.78701
350808,2020-12-24 22:30:00,610.44,611.28,610.44,611.28,684.71626
350838,2020-12-24 22:00:00,605.41,605.55,604.4,605.55,364.65795
350868,2020-12-24 21:30:00,608.99,610.03,608.99,609.57,1700.49207
350898,2020-12-24 21:00:00,604.74,605.39,604.13,604.64,1845.94256
350928,2020-12-24 20:30:00,595.49,596.25,595.49,595.94,501.03853
350958,2020-12-24 20:00:00,594.53,596.22,594.48,596.1,472.01789
350988,2020-12-24 19:30:00,594.81,595.34,594.81,595.11,290.39895
351018,2020-12-24 19:00:00,594.35,595.66,594.35,595.36,455.1202
351048,2020-12-24 18:30:00,594.31,594.31,593.47,593.5,918.33928
351078,2020-12-24 18:00:00,594.29,595.78,594.29,595.04,1243.58532
351108,2020-12-24 17:30:00,590.97,591.83,590.86,590.95,1070.93882
351138,2020-12-24 17:00:00,588.01,589.3,587.79,589.11,1057.22945
351168,2020-12-24 16:30:00,590.31,591.49,590.3,590.67,287.85555
351198,2020-12-24 16:00:00,592.63,593.93,592.57,593.27,1103.86711
351228,2020-12-24 15:30:00,590.47,591.42,590.3,590.95,435.56915
351258,2020-12-24 15:00:00,589.81,591.32,589.7,591.19,451.78516
351288,2020-12-24 14:30:00,595.0,595.49,594.9,595.07,880.86997
351318,2020-12-24 14:00:00,597.28,599.36,597.28,598.84,2531.24936
351348,2020-12-24 13:30:00,583.9,584.27,583.65,584.26,256.53134
351378,2020-12-24 13:00:00,582.15,582.9,582.14,582.9,320.93977
351408,2020-12-24 12:30:00,578.36,580.11,578.35,579.95,375.59365
351438,2020-12-24 12:00:00,582.73,583.12,582.1,582.28,452.70231
351468,2020-12-24 11:30:00,582.27,583.73,581.98,583.53,439.14442
351498,2020-12-24 11:00:00,577.0,578.5,576.69,578.02,685.48397
351528,2020-12-24 10:30:00,578.71,578.99,578.09,578.37,682.78593
351558,2020-12-24 10:00:00,585.31,585.79,584.0,584.38,1126.44995
351588,2020-12-24 09:30:00,582.9,583.71,582.74,582.96,634.25622
351618,2020-12-24 09:00:00,584.52,585.42,584.48,584.64,600.60401
351648,2020-12-24 08:30:00,583.46,583.93,583.38,583.71,306.26012
351678,2020-12-24 08:00:00,580.49,581.14,580.35,580.88,733.73452
351708,2020-12-24 07:30:00,577.37,577.61,576.74,576.91,374.81616
351738,2020-12-24 07:00:00,573.74,573.74,571.67,571.88,867.90368
351768,2020-12-24 06:30:00,575.83,575.83,574.38,574.43,652.08776
351798,2020-12-24 06:00:00,579.91,582.74,579.89,582.54,458.54222
351828,2020-12-24 05:30:00,579.59,580.01,578.79,578.81,426.58393
351858,2020-12-24 05:00:00,578.64,578.88,578.1,578.3,570.05259
351888,2020-12-24 04:30:00,573.81,573.81,571.95,571.98,886.3403
351918,2020-12-24 04:00:00,575.3,575.49,574.52,575.17,358.80162
